log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_101330,doc_2,read_phi,phi_rec_315,1,1,0,diagnosis,2025-08-09T08:57:47,benign
log_101331,doc_16,read_phi,phi_rec_1159,0,0,0,billing,2025-04-13T04:14:42,benign
log_101332,doc_41,read_phi,phi_rec_1997,1,1,0,diagnosis,2025-04-30T02:22:01,benign
log_101333,doc_27,read_phi,phi_rec_1970,0,0,0,billing,2025-01-15T04:33:28,benign
log_101334,doc_25,read_phi,phi_rec_7,0,1,0,research,2025-01-13T10:18:27,benign
log_101335,doc_8,read_phi,phi_rec_1825,0,0,0,billing,2025-07-16T11:53:52,benign
log_101336,doc_11,read_phi,phi_rec_872,1,0,0,research,2025-06-26T08:16:48,benign
log_101337,doc_11,read_phi,phi_rec_872,1,1,0,diagnosis,2025-03-14T02:07:12,benign
log_101338,doc_2,read_phi,phi_rec_411,0,0,0,marketing,2025-07-02T13:04:34,benign
log_101339,doc_20,read_phi,phi_rec_1343,0,0,0,billing,2025-02-18T07:54:19,benign
log_101340,doc_43,read_phi,phi_rec_1410,0,0,0,billing,2025-07-03T02:40:40,benign
log_101341,doc_18,read_phi,phi_rec_1344,1,1,0,diagnosis,2025-06-03T20:42:28,benign
log_101342,doc_29,read_phi,phi_rec_1098,1,0,0,diagnosis,2025-06-04T10:32:15,benign
log_101343,bclerk_4,read_phi,phi_rec_434,0,0,1,billing,2025-08-21T18:09:33,benign
log_101344,doc_41,read_phi,phi_rec_366,1,1,0,research,2025-01-24T06:52:40,benign
log_101345,doc_26,read_phi,phi_rec_297,1,1,0,diagnosis,2025-03-27T07:28:30,benign
log_101346,doc_18,read_phi,phi_rec_681,1,1,0,research,2025-04-14T14:07:20,benign
log_101347,bclerk_1,read_phi,phi_rec_1039,0,0,1,billing,2025-04-03T08:32:23,benign
log_101348,doc_47,read_phi,phi_rec_1401,1,1,0,research,2025-07-02T04:05:06,benign
log_101349,doc_24,read_phi,phi_rec_683,0,0,0,billing,2025-07-04T09:44:50,benign
log_101350,bclerk_0,read_phi,phi_rec_1043,0,0,1,marketing,2025-07-06T09:26:42,violation_gdpr_art18
log_101351,bclerk_2,read_phi,phi_rec_1714,0,0,1,billing,2025-02-21T00:50:59,benign
log_101352,bclerk_0,read_phi,phi_rec_279,0,0,1,billing,2025-07-04T23:20:57,benign
log_101353,doc_6,read_phi,phi_rec_208,0,0,0,billing,2025-01-14T05:29:44,benign
log_101354,doc_40,read_phi,phi_rec_1914,0,0,0,billing,2025-08-22T16:02:05,benign
log_101355,doc_42,read_phi,phi_rec_1562,0,1,0,diagnosis,2025-02-24T08:13:34,benign
log_101356,doc_8,read_phi,phi_rec_1279,0,0,0,billing,2025-08-13T18:36:47,benign
log_101357,bclerk_3,read_phi,phi_rec_100,0,0,1,billing,2025-03-06T10:09:25,benign
log_101358,bclerk_6,read_phi,phi_rec_1729,0,0,1,billing,2025-06-06T12:43:27,benign
log_101359,doc_33,read_phi,phi_rec_1165,0,0,0,billing,2025-07-20T20:52:40,benign
log_101360,doc_13,read_phi,phi_rec_959,1,1,0,diagnosis,2025-02-02T23:17:29,benign
log_101361,doc_40,read_phi,phi_rec_1921,0,0,0,billing,2025-06-06T22:50:11,benign
log_101362,doc_43,read_phi,phi_rec_375,1,0,0,research,2025-08-23T18:22:02,benign
log_101363,doc_27,read_phi,phi_rec_482,1,1,0,diagnosis,2025-01-19T09:59:43,benign
log_101364,bclerk_10,read_phi,phi_rec_670,0,0,1,billing,2025-07-02T12:05:52,benign
log_101365,doc_42,read_phi,phi_rec_535,0,1,0,diagnosis,2025-05-30T00:38:49,benign
log_101366,doc_30,read_phi,phi_rec_441,0,0,0,marketing,2025-02-23T01:37:29,benign
log_101367,bclerk_10,read_phi,phi_rec_1275,0,0,1,billing,2025-06-18T15:58:15,benign
log_101368,doc_1,read_phi,phi_rec_1888,0,1,0,diagnosis,2025-01-05T07:45:49,benign
log_101369,bclerk_0,read_phi,phi_rec_1170,0,0,1,billing,2025-05-02T11:46:24,benign
log_101370,doc_33,read_phi,phi_rec_1014,1,1,0,research,2025-05-10T09:03:09,benign
log_101371,doc_10,read_phi,phi_rec_302,0,0,0,billing,2025-04-22T10:03:32,benign
log_101372,doc_34,read_phi,phi_rec_1368,1,1,0,diagnosis,2025-04-25T15:43:20,benign
log_101373,bclerk_2,read_phi,phi_rec_926,0,0,1,billing,2025-01-07T00:32:14,benign
log_101374,doc_31,read_phi,phi_rec_1298,0,1,0,diagnosis,2025-07-15T02:56:31,benign
log_101375,doc_13,read_phi,phi_rec_185,1,1,0,research,2025-07-03T18:25:38,benign
log_101376,doc_39,read_phi,phi_rec_37,1,0,0,diagnosis,2025-06-20T06:43:19,benign
log_101377,doc_13,read_phi,phi_rec_1058,0,0,0,marketing,2025-05-26T11:04:51,benign
log_101378,doc_14,read_phi,phi_rec_1229,0,0,0,marketing,2025-07-03T15:55:42,benign
log_101379,bclerk_4,read_phi,phi_rec_521,0,0,1,billing,2025-06-15T04:14:48,benign
log_101380,doc_48,read_phi,phi_rec_1622,1,1,0,diagnosis,2025-08-08T03:44:28,benign
log_101381,doc_31,read_phi,phi_rec_1064,0,0,0,billing,2025-07-31T03:03:23,benign
log_101382,doc_40,read_phi,phi_rec_1683,0,0,0,marketing,2025-07-07T10:18:40,benign
log_101383,doc_12,read_phi,phi_rec_180,0,0,0,billing,2025-06-16T15:27:20,benign
log_101384,doc_24,read_phi,phi_rec_1836,1,1,0,research,2025-02-18T12:14:01,benign
log_101385,bclerk_13,read_phi,phi_rec_1491,0,0,1,billing,2025-02-09T19:05:20,benign
log_101386,doc_24,read_phi,phi_rec_1836,0,0,0,billing,2025-01-12T03:03:33,benign
log_101387,doc_22,read_phi,phi_rec_697,1,1,0,research,2025-05-23T12:50:04,benign
log_101388,doc_24,read_phi,phi_rec_1904,0,0,0,billing,2025-07-24T04:46:45,benign
log_101389,doc_12,read_phi,phi_rec_1068,0,0,0,billing,2025-08-26T20:13:26,benign
log_101390,doc_32,read_phi,phi_rec_1239,0,1,0,research,2025-01-15T16:34:44,violation_hipaa_auth
log_101391,doc_1,read_phi,phi_rec_1009,1,1,0,research,2025-01-31T20:08:01,benign
log_101392,doc_35,read_phi,phi_rec_377,1,1,0,research,2025-04-05T19:30:10,benign
log_101393,doc_32,read_phi,phi_rec_719,1,0,0,diagnosis,2025-06-04T09:55:53,benign
log_101394,doc_2,read_phi,phi_rec_580,0,0,0,billing,2025-06-13T05:02:41,benign
log_101395,doc_41,read_phi,phi_rec_1786,1,0,0,diagnosis,2025-06-05T17:48:17,benign
log_101396,doc_32,read_phi,phi_rec_576,0,1,0,diagnosis,2025-03-27T01:16:11,benign
log_101397,doc_33,read_phi,phi_rec_1055,1,1,0,diagnosis,2025-02-18T14:12:06,benign
log_101398,bclerk_14,read_phi,phi_rec_275,0,0,1,billing,2025-03-21T10:41:35,benign
log_101399,doc_19,read_phi,phi_rec_318,0,0,0,billing,2025-03-08T22:31:06,benign
log_101400,doc_25,read_phi,phi_rec_1478,0,1,0,diagnosis,2025-08-05T23:35:50,benign
log_101401,bclerk_13,read_phi,phi_rec_1893,0,0,1,billing,2025-04-12T03:33:37,benign
log_101402,doc_4,read_phi,phi_rec_822,0,0,0,marketing,2025-04-14T02:04:55,benign
log_101403,bclerk_12,read_phi,phi_rec_419,0,0,1,billing,2025-02-24T02:26:52,benign
log_101404,doc_23,read_phi,phi_rec_787,0,1,0,diagnosis,2025-01-22T14:34:04,benign
log_101405,doc_16,read_phi,phi_rec_1676,0,1,0,research,2025-06-30T11:31:28,benign
log_101406,bclerk_5,read_phi,phi_rec_1921,0,0,1,billing,2025-07-27T19:51:18,benign
log_101407,doc_6,read_phi,phi_rec_1649,0,1,0,billing,2025-07-16T00:12:03,violation_hipaa_auth
log_101408,bclerk_10,read_phi,phi_rec_1310,0,0,1,billing,2025-06-04T19:08:38,benign
log_101409,bclerk_3,read_phi,phi_rec_1417,0,0,1,billing,2025-05-05T05:17:23,benign
log_101410,doc_22,read_phi,phi_rec_749,0,0,0,billing,2025-05-01T08:50:08,benign
log_101411,bclerk_6,read_phi,phi_rec_97,0,0,1,billing,2025-01-10T09:28:46,benign
log_101412,doc_10,read_phi,phi_rec_1934,0,0,0,marketing,2025-04-11T13:18:20,benign
log_101413,bclerk_9,read_phi,phi_rec_1296,0,0,1,billing,2025-08-26T10:41:47,benign
log_101414,doc_32,read_phi,phi_rec_1582,0,0,0,billing,2025-01-14T03:03:29,benign
log_101415,doc_10,read_phi,phi_rec_1656,1,0,0,research,2025-04-15T05:50:38,benign
log_101416,doc_48,read_phi,phi_rec_568,0,0,0,billing,2025-03-29T18:27:40,benign
log_101417,doc_37,read_phi,phi_rec_416,0,0,0,billing,2025-05-22T12:36:56,benign
log_101418,doc_40,read_phi,phi_rec_53,0,0,0,billing,2025-05-06T11:48:34,benign
log_101419,doc_45,read_phi,phi_rec_300,0,0,0,marketing,2025-03-05T12:38:40,benign
log_101420,doc_2,read_phi,phi_rec_1075,1,1,0,diagnosis,2025-05-01T18:31:48,benign
log_101421,doc_8,read_phi,phi_rec_1057,1,1,0,research,2025-08-17T17:17:11,benign
log_101422,doc_25,read_phi,phi_rec_1661,1,1,0,diagnosis,2025-04-06T05:06:34,benign
log_101423,doc_5,read_phi,phi_rec_1704,0,1,0,research,2025-01-16T08:01:04,benign
log_101424,doc_1,read_phi,phi_rec_6,0,1,0,diagnosis,2025-01-12T20:58:01,violation_hipaa_auth
log_101425,doc_4,read_phi,phi_rec_463,1,1,0,research,2025-07-06T00:45:19,benign
log_101426,doc_30,read_phi,phi_rec_648,1,1,0,diagnosis,2025-08-25T05:08:57,benign
log_101427,doc_18,read_phi,phi_rec_1928,0,0,0,research,2025-08-02T03:16:16,benign
log_101428,bclerk_7,read_phi,phi_rec_86,0,0,1,billing,2025-04-15T16:18:11,benign
log_101429,doc_38,read_phi,phi_rec_1319,0,0,0,marketing,2025-01-24T11:50:13,benign
log_101430,doc_27,read_phi,phi_rec_1571,0,1,0,diagnosis,2025-01-24T20:58:35,benign
log_101431,doc_7,read_phi,phi_rec_360,0,0,0,billing,2025-07-11T09:38:29,benign
log_101432,doc_12,read_phi,phi_rec_211,1,1,0,research,2025-04-08T07:46:28,benign
log_101433,doc_43,read_phi,phi_rec_530,1,1,0,research,2025-04-22T21:52:08,benign
log_101434,doc_2,read_phi,phi_rec_1150,1,1,0,diagnosis,2025-01-16T16:37:05,benign
log_101435,doc_4,read_phi,phi_rec_28,1,1,0,research,2025-07-27T20:38:34,benign
log_101436,doc_11,read_phi,phi_rec_1235,1,1,0,diagnosis,2025-08-10T11:16:04,benign
log_101437,doc_11,read_phi,phi_rec_1291,1,1,0,diagnosis,2025-02-21T05:30:42,benign
log_101438,doc_12,read_phi,phi_rec_180,0,0,0,billing,2025-08-27T07:18:27,benign
log_101439,doc_27,read_phi,phi_rec_201,0,0,0,billing,2025-06-12T00:57:58,benign
log_101440,bclerk_7,read_phi,phi_rec_1680,0,0,1,billing,2025-06-06T16:00:19,benign
log_101441,doc_29,read_phi,phi_rec_205,0,0,0,billing,2025-04-05T11:47:27,benign
log_101442,doc_43,read_phi,phi_rec_1922,0,0,0,billing,2025-08-02T01:25:09,benign
log_101443,doc_10,read_phi,phi_rec_802,0,0,0,marketing,2025-08-16T03:56:31,benign
log_101444,doc_46,read_phi,phi_rec_1495,0,0,0,billing,2025-07-25T05:15:49,benign
log_101445,bclerk_8,read_phi,phi_rec_727,0,0,1,billing,2025-08-29T03:08:01,benign
log_101446,doc_6,read_phi,phi_rec_929,1,1,0,diagnosis,2025-02-13T23:13:42,benign
log_101447,bclerk_1,read_phi,phi_rec_1026,0,0,1,billing,2025-01-21T02:29:24,benign
log_101448,doc_16,read_phi,phi_rec_20,0,0,0,billing,2025-01-10T20:29:05,benign
log_101449,doc_36,read_phi,phi_rec_608,0,0,0,diagnosis,2025-08-24T02:20:21,benign
log_101450,doc_20,read_phi,phi_rec_93,0,0,0,marketing,2025-07-25T17:16:12,benign
log_101451,doc_32,read_phi,phi_rec_1092,1,0,0,research,2025-04-04T11:41:48,benign
log_101452,doc_1,read_phi,phi_rec_1009,0,0,0,marketing,2025-03-03T14:31:01,benign
log_101453,bclerk_4,read_phi,phi_rec_1298,0,0,1,billing,2025-01-30T19:54:11,benign
log_101454,doc_17,read_phi,phi_rec_1228,1,1,0,diagnosis,2025-06-15T09:37:26,benign
log_101455,bclerk_4,read_phi,phi_rec_1113,0,0,1,billing,2025-08-22T21:07:22,benign
log_101456,doc_29,read_phi,phi_rec_1322,0,1,0,diagnosis,2025-05-11T08:08:22,benign
log_101457,doc_19,read_phi,phi_rec_1002,1,0,0,research,2025-04-14T18:47:29,benign
log_101458,doc_44,read_phi,phi_rec_977,0,0,0,marketing,2025-03-11T14:37:52,benign
log_101459,doc_11,read_phi,phi_rec_868,0,0,0,billing,2025-05-18T14:29:58,benign
log_101460,doc_32,read_phi,phi_rec_1246,0,0,0,marketing,2025-08-18T02:43:07,benign
log_101461,bclerk_8,read_phi,phi_rec_167,0,0,1,billing,2025-01-27T09:25:26,benign
log_101462,doc_41,read_phi,phi_rec_1786,0,0,0,billing,2025-04-26T10:26:29,benign
log_101463,bclerk_11,read_phi,phi_rec_420,0,0,1,billing,2025-08-15T22:51:46,benign
log_101464,bclerk_3,read_phi,phi_rec_170,0,0,1,billing,2025-01-25T08:31:07,benign
log_101465,bclerk_4,read_phi,phi_rec_1609,0,0,1,billing,2025-01-04T14:23:01,benign
log_101466,doc_31,read_phi,phi_rec_1547,1,1,0,research,2025-04-22T06:23:11,benign
log_101467,doc_7,read_phi,phi_rec_1522,1,1,0,diagnosis,2025-07-27T10:32:34,benign
log_101468,doc_19,read_phi,phi_rec_1480,0,0,0,marketing,2025-02-01T16:02:18,benign
log_101469,doc_47,read_phi,phi_rec_966,1,0,0,diagnosis,2025-02-08T01:48:57,benign
log_101470,doc_21,read_phi,phi_rec_435,1,0,0,diagnosis,2025-01-17T18:41:40,benign
log_101471,doc_9,read_phi,phi_rec_522,1,1,0,research,2025-03-07T21:49:10,benign
log_101472,bclerk_6,read_phi,phi_rec_246,0,0,1,billing,2025-01-02T04:51:46,benign
log_101473,doc_31,read_phi,phi_rec_477,1,1,0,diagnosis,2025-04-01T19:57:38,benign
log_101474,doc_33,read_phi,phi_rec_843,0,0,0,marketing,2025-07-17T12:39:57,benign
log_101475,doc_44,read_phi,phi_rec_448,1,1,0,research,2025-07-27T02:27:42,benign
log_101476,doc_6,read_phi,phi_rec_1654,0,0,0,billing,2025-07-22T13:21:46,benign
log_101477,doc_39,read_phi,phi_rec_1668,0,0,0,marketing,2025-02-01T08:48:42,benign
log_101478,doc_4,read_phi,phi_rec_1267,1,1,0,diagnosis,2025-08-27T18:29:49,benign
log_101479,bclerk_12,read_phi,phi_rec_1367,0,0,1,billing,2025-03-10T20:40:38,benign
log_101480,doc_13,read_phi,phi_rec_1070,0,0,0,billing,2025-05-24T20:07:42,benign
log_101481,bclerk_12,read_phi,phi_rec_1216,0,0,1,billing,2025-03-08T21:22:26,benign
log_101482,doc_38,read_phi,phi_rec_23,0,0,0,billing,2025-01-27T07:33:20,benign
log_101483,doc_5,read_phi,phi_rec_1892,1,1,0,research,2025-03-30T02:42:16,benign
log_101484,doc_20,read_phi,phi_rec_1669,0,0,0,marketing,2025-03-15T00:28:18,benign
log_101485,doc_35,read_phi,phi_rec_1133,0,0,0,marketing,2025-05-29T21:38:06,benign
log_101486,doc_36,read_phi,phi_rec_724,0,0,0,billing,2025-06-13T22:00:09,benign
log_101487,doc_13,read_phi,phi_rec_39,1,0,0,diagnosis,2025-08-07T09:41:21,benign
log_101488,bclerk_9,read_phi,phi_rec_1234,0,0,1,billing,2025-07-24T14:23:03,benign
log_101489,bclerk_2,read_phi,phi_rec_303,0,0,1,billing,2025-06-03T13:25:53,benign
log_101490,doc_24,read_phi,phi_rec_597,0,0,0,diagnosis,2025-01-27T21:11:48,benign
log_101491,doc_36,read_phi,phi_rec_1036,1,1,0,diagnosis,2025-05-21T03:43:41,benign
log_101492,bclerk_4,read_phi,phi_rec_1698,0,0,1,billing,2025-07-17T12:14:04,benign
log_101493,doc_40,read_phi,phi_rec_1683,1,1,0,diagnosis,2025-01-26T02:38:09,benign
log_101494,doc_11,read_phi,phi_rec_181,0,0,0,marketing,2025-05-19T17:48:24,benign
log_101495,doc_22,read_phi,phi_rec_1864,0,0,0,marketing,2025-04-02T06:00:07,benign
log_101496,bclerk_13,read_phi,phi_rec_915,0,0,1,billing,2025-02-04T10:28:15,benign
log_101497,doc_30,read_phi,phi_rec_353,1,1,0,diagnosis,2025-05-07T02:26:43,benign
log_101498,doc_14,read_phi,phi_rec_1325,0,0,0,marketing,2025-06-22T17:48:21,benign
log_101499,doc_44,read_phi,phi_rec_1633,0,1,0,diagnosis,2025-07-08T07:54:23,benign
log_101500,doc_22,read_phi,phi_rec_836,1,1,0,diagnosis,2025-01-20T12:13:08,benign
log_101501,doc_39,read_phi,phi_rec_510,0,0,0,marketing,2025-06-02T10:30:09,benign
log_101502,bclerk_3,read_phi,phi_rec_1290,0,0,1,billing,2025-08-16T02:36:53,benign
log_101503,doc_9,read_phi,phi_rec_831,0,0,0,billing,2025-01-26T17:32:15,benign
log_101504,doc_4,read_phi,phi_rec_165,0,0,0,billing,2025-08-11T23:31:22,benign
log_101505,doc_8,read_phi,phi_rec_1057,1,1,0,research,2025-04-14T13:53:45,benign
log_101506,doc_36,read_phi,phi_rec_1488,1,1,0,research,2025-04-20T16:48:58,benign
log_101507,doc_41,read_phi,phi_rec_388,0,0,0,billing,2025-05-04T16:15:22,benign
log_101508,doc_49,read_phi,phi_rec_869,1,1,0,research,2025-01-22T04:25:02,benign
log_101509,doc_30,read_phi,phi_rec_596,1,1,0,research,2025-01-02T03:28:25,benign
log_101510,doc_49,read_phi,phi_rec_409,0,1,0,diagnosis,2025-01-17T07:15:42,benign
log_101511,doc_42,read_phi,phi_rec_1726,0,1,0,diagnosis,2025-08-06T07:23:41,benign
log_101512,doc_28,read_phi,phi_rec_1180,1,1,0,diagnosis,2025-07-03T17:01:15,benign
log_101513,doc_10,read_phi,phi_rec_489,1,1,0,diagnosis,2025-08-17T05:08:11,benign
log_101514,doc_37,read_phi,phi_rec_1311,0,0,0,billing,2025-07-03T23:54:20,benign
log_101515,doc_48,read_phi,phi_rec_909,1,0,0,research,2025-04-09T01:53:43,benign
log_101516,doc_34,read_phi,phi_rec_1487,1,1,0,diagnosis,2025-03-02T20:13:24,benign
log_101517,doc_3,read_phi,phi_rec_187,1,0,0,research,2025-07-30T18:52:34,benign
log_101518,doc_46,read_phi,phi_rec_1356,0,0,0,billing,2025-04-09T07:30:28,benign
log_101519,doc_48,read_phi,phi_rec_948,0,1,0,diagnosis,2025-08-06T12:13:04,benign
log_101520,doc_40,read_phi,phi_rec_1660,0,1,0,diagnosis,2025-05-31T20:51:11,benign
log_101521,doc_1,read_phi,phi_rec_1501,0,1,0,research,2025-01-09T09:07:16,violation_gdpr_art18
log_101522,doc_24,read_phi,phi_rec_469,1,1,0,diagnosis,2025-07-22T04:43:26,benign
log_101523,doc_45,read_phi,phi_rec_1440,0,0,0,marketing,2025-07-18T21:00:59,benign
log_101524,doc_4,read_phi,phi_rec_950,1,1,0,diagnosis,2025-05-24T13:57:04,benign
log_101525,doc_12,read_phi,phi_rec_1710,0,0,0,billing,2025-01-03T21:36:30,benign
log_101526,doc_19,read_phi,phi_rec_898,1,1,0,diagnosis,2025-02-26T02:36:29,benign
log_101527,doc_7,read_phi,phi_rec_687,0,0,0,billing,2025-03-09T09:27:00,benign
log_101528,doc_41,read_phi,phi_rec_999,1,0,0,research,2025-08-09T17:40:45,benign
log_101529,doc_18,read_phi,phi_rec_1543,1,1,0,diagnosis,2025-02-27T20:09:35,benign
log_101530,doc_4,read_phi,phi_rec_1658,1,1,0,diagnosis,2025-04-17T21:07:31,benign
log_101531,doc_0,read_phi,phi_rec_1956,0,0,0,billing,2025-02-21T14:17:10,benign
log_101532,bclerk_8,read_phi,phi_rec_1149,0,0,1,billing,2025-08-12T13:26:21,benign
log_101533,doc_39,read_phi,phi_rec_680,0,0,0,billing,2025-08-10T20:30:53,benign
log_101534,doc_2,read_phi,phi_rec_628,1,1,0,diagnosis,2025-07-21T09:52:21,benign
log_101535,doc_27,read_phi,phi_rec_1571,0,0,0,billing,2025-04-27T09:10:25,benign
log_101536,doc_45,read_phi,phi_rec_300,0,0,0,billing,2025-07-16T07:16:50,benign
log_101537,bclerk_1,read_phi,phi_rec_1739,0,0,1,billing,2025-01-05T13:47:44,benign
log_101538,doc_49,read_phi,phi_rec_712,0,1,0,diagnosis,2025-06-08T19:40:59,benign
log_101539,doc_22,read_phi,phi_rec_262,0,0,0,billing,2025-04-12T17:42:57,benign
log_101540,doc_22,read_phi,phi_rec_697,1,1,0,research,2025-05-19T04:22:44,benign
log_101541,doc_48,read_phi,phi_rec_1035,0,0,0,marketing,2025-01-01T07:56:00,benign
log_101542,doc_37,read_phi,phi_rec_87,1,0,0,research,2025-02-15T19:30:42,benign
log_101543,doc_24,read_phi,phi_rec_683,1,1,0,diagnosis,2025-07-01T03:30:46,benign
log_101544,doc_43,read_phi,phi_rec_1628,0,0,0,billing,2025-03-13T05:54:55,benign
log_101545,doc_30,read_phi,phi_rec_557,0,0,0,marketing,2025-04-20T01:58:00,benign
log_101546,doc_47,read_phi,phi_rec_1503,1,0,0,research,2025-02-22T04:31:24,benign
log_101547,doc_12,read_phi,phi_rec_1603,1,1,0,research,2025-03-08T05:41:14,benign
log_101548,doc_27,read_phi,phi_rec_482,1,1,0,diagnosis,2025-03-18T08:23:45,benign
log_101549,doc_15,read_phi,phi_rec_1525,1,1,0,diagnosis,2025-06-17T07:10:22,benign
log_101550,doc_28,read_phi,phi_rec_1001,0,0,0,billing,2025-08-22T18:30:36,benign
log_101551,doc_37,read_phi,phi_rec_1311,0,0,0,billing,2025-05-28T03:57:48,benign
log_101552,doc_3,read_phi,phi_rec_1884,0,0,0,billing,2025-01-21T20:15:01,benign
log_101553,doc_36,read_phi,phi_rec_1366,0,1,0,billing,2025-08-05T17:40:38,violation_hipaa_auth
log_101554,doc_32,read_phi,phi_rec_576,1,1,0,diagnosis,2025-07-14T10:06:45,benign
log_101555,doc_19,read_phi,phi_rec_986,0,0,0,diagnosis,2025-08-11T08:32:38,benign
log_101556,doc_0,read_phi,phi_rec_314,1,1,0,diagnosis,2025-06-20T05:19:53,benign
log_101557,doc_10,read_phi,phi_rec_1656,1,1,0,diagnosis,2025-05-04T10:57:18,benign
log_101558,doc_26,read_phi,phi_rec_1097,0,1,0,research,2025-02-09T13:14:47,benign
log_101559,doc_34,read_phi,phi_rec_1216,0,0,0,billing,2025-01-19T15:38:34,benign
log_101560,doc_7,read_phi,phi_rec_172,0,0,0,marketing,2025-07-22T12:22:52,benign
log_101561,bclerk_12,read_phi,phi_rec_1328,0,0,1,billing,2025-07-24T10:39:49,benign
log_101562,doc_18,read_phi,phi_rec_1543,0,0,0,billing,2025-03-28T15:18:29,benign
log_101563,doc_19,read_phi,phi_rec_1853,1,1,0,diagnosis,2025-06-04T23:04:28,benign
log_101564,bclerk_2,read_phi,phi_rec_1461,0,0,1,billing,2025-04-29T19:55:11,benign
log_101565,doc_1,read_phi,phi_rec_371,0,0,0,billing,2025-06-14T04:50:04,benign
log_101566,doc_9,read_phi,phi_rec_548,1,1,0,diagnosis,2025-01-06T00:45:31,benign
log_101567,doc_38,read_phi,phi_rec_230,1,0,0,research,2025-04-16T14:20:04,benign
log_101568,doc_36,read_phi,phi_rec_459,1,1,0,research,2025-01-29T08:21:32,benign
log_101569,bclerk_12,read_phi,phi_rec_534,0,0,1,billing,2025-08-06T09:40:52,benign
log_101570,doc_48,read_phi,phi_rec_1473,0,0,0,marketing,2025-02-18T16:55:52,benign
log_101571,doc_45,read_phi,phi_rec_336,0,0,0,billing,2025-07-17T18:33:55,benign
log_101572,doc_30,read_phi,phi_rec_215,0,1,0,research,2025-05-21T03:30:48,benign
log_101573,doc_10,read_phi,phi_rec_1435,1,1,0,research,2025-05-21T01:32:52,benign
log_101574,doc_14,read_phi,phi_rec_1086,1,1,0,diagnosis,2025-03-16T04:49:12,benign
log_101575,doc_36,read_phi,phi_rec_581,0,0,0,billing,2025-04-29T12:17:08,benign
log_101576,doc_5,read_phi,phi_rec_1017,1,1,0,diagnosis,2025-08-26T23:20:43,benign
log_101577,bclerk_4,read_phi,phi_rec_1697,0,1,0,billing,2025-05-20T14:53:56,violation_hipaa_min_necessary
log_101578,doc_44,read_phi,phi_rec_637,0,0,0,billing,2025-03-15T19:14:41,benign
log_101579,doc_20,read_phi,phi_rec_36,1,1,0,diagnosis,2025-03-07T05:38:12,benign
log_101580,doc_1,read_phi,phi_rec_601,1,1,0,research,2025-08-13T00:08:39,benign
log_101581,bclerk_6,read_phi,phi_rec_1053,0,0,1,billing,2025-03-10T10:16:52,benign
log_101582,doc_16,read_phi,phi_rec_1767,0,1,0,research,2025-02-02T02:33:22,benign
log_101583,doc_38,read_phi,phi_rec_594,0,0,0,billing,2025-01-23T09:42:46,benign
log_101584,doc_17,read_phi,phi_rec_370,0,0,0,marketing,2025-08-12T06:07:46,benign
log_101585,doc_39,read_phi,phi_rec_1849,0,0,0,marketing,2025-06-22T12:08:55,benign
log_101586,doc_38,read_phi,phi_rec_937,0,0,0,billing,2025-03-19T13:43:03,benign
log_101587,doc_45,read_phi,phi_rec_556,0,0,0,marketing,2025-05-20T04:35:06,benign
log_101588,bclerk_13,read_phi,phi_rec_658,0,0,1,billing,2025-06-04T23:07:39,benign
log_101589,bclerk_10,read_phi,phi_rec_265,0,0,1,billing,2025-04-02T15:06:37,benign
log_101590,doc_3,read_phi,phi_rec_1000,0,0,0,billing,2025-04-05T10:31:46,benign
log_101591,doc_16,read_phi,phi_rec_20,0,0,0,billing,2025-01-09T12:02:27,benign
log_101592,doc_2,read_phi,phi_rec_1716,0,0,0,billing,2025-03-10T13:09:44,benign
log_101593,doc_31,read_phi,phi_rec_741,1,1,0,research,2025-03-25T17:59:23,benign
log_101594,doc_7,read_phi,phi_rec_80,0,0,0,billing,2025-04-19T23:00:18,benign
log_101595,doc_29,read_phi,phi_rec_1859,0,0,0,billing,2025-06-25T10:50:02,benign
log_101596,doc_0,read_phi,phi_rec_1013,1,1,0,diagnosis,2025-03-22T23:09:27,benign
log_101597,doc_9,read_phi,phi_rec_776,0,0,0,marketing,2025-04-22T10:59:55,benign
log_101598,bclerk_8,read_phi,phi_rec_1983,0,0,1,billing,2025-04-18T02:12:57,benign
log_101599,doc_48,read_phi,phi_rec_1722,0,0,0,marketing,2025-06-04T12:20:18,benign
log_101600,doc_25,read_phi,phi_rec_1923,1,1,0,diagnosis,2025-08-19T19:28:04,benign
log_101601,doc_19,read_phi,phi_rec_452,0,0,0,diagnosis,2025-06-13T07:36:55,benign
log_101602,doc_10,read_phi,phi_rec_1363,0,0,0,marketing,2025-05-20T02:21:30,benign
log_101603,doc_4,read_phi,phi_rec_950,1,0,0,diagnosis,2025-03-24T08:57:42,benign
log_101604,doc_3,read_phi,phi_rec_646,0,0,0,marketing,2025-07-20T18:19:57,benign
log_101605,doc_18,read_phi,phi_rec_1545,0,0,0,marketing,2025-03-23T02:23:24,benign
log_101606,doc_24,read_phi,phi_rec_0,0,1,0,diagnosis,2025-01-19T00:59:13,benign
log_101607,doc_0,read_phi,phi_rec_1946,0,1,0,research,2025-02-10T22:13:39,benign
log_101608,doc_38,read_phi,phi_rec_586,1,1,0,research,2025-05-11T23:09:06,benign
log_101609,doc_38,read_phi,phi_rec_1319,1,1,0,diagnosis,2025-05-03T10:13:48,benign
